# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.0930911480892553,1.692264598513073,2.9995010683014875,-179.57259927901492,0.17109178381411205,-0.75,0.2540267697109999,0.0,2.493409689879653,0.0
 1.1104199657019214,1.689412484377005,2.9994776414534585,-179.52939143726533,0.15809517060461253,-0.75,0.32137700289204474,0.0,2.9149731671411825,0.0
 1.1277061960615717,1.6867917783492796,2.9994538103994115,-179.47900253960594,0.14513049783487472,-0.7500000000000016,0.4148329169698671,0.0,3.4542531971647765,0.0
 1.1449486835589506,1.6844009790578827,2.999429584467177,-179.41944262204106,0.1321986322118405,-0.7500000000000032,0.5483577496577902,0.0,4.15950684717191,0.0
 1.1621458127004303,1.6822385851307995,2.9994049729845864,-179.34791104562535,0.11930078535573083,-0.7499999999999968,0.7459190652337384,0.0,5.106536370606111,0.0
 1.1792952367412723,1.6803030951960158,2.9993799852794716,-179.26033688802585,0.10643871732509927,-0.75,1.050954303781049,0.0,6.420003812158844,0.0
 1.1963933881778537,1.6785930078815177,2.9993546306796635,-179.15056669062213,0.09361510374766331,-0.7499999999999976,1.5476274639184389,0.0,8.316872245707511,0.0
 1.2134345349864188,1.6771068218152902,2.9993289185129934,-179.00883764969495,0.08083424364123944,-0.75,2.4133589289799056,0.0,11.202877742458783,0.0
 1.2304088016069077,1.675843035625319,2.999302858107292,-178.8186770159777,0.06810354367587278,-0.7500000000000017,4.065648010333807,0.0,15.912020541336924,0.0
 1.2472975379788207,1.6748001479395906,2.9992764587903906,-178.5499430959106,0.05543699139693795,-0.7500000000000037,7.646299730500433,0.0,24.398687210113188,0.0
 1.2640607304434646,1.6739766573860897,2.9992497298901206,-178.14094320632285,0.04286459704845498,-0.7500000000000046,17.046126107273114,0.0,42.24010646383941,0.0
 1.2805944107037137,1.6733710625928022,2.9992226807343134,-177.44255879189083,0.03046433685326805,-0.750000000000004,51.279018401635945,0.0,91.8772592639821,0.0
 1.2965258069579362,1.6729818621877137,2.9991953206508,-175.97882576780438,0.018515789662601197,-0.7500000000000004,307.6338042902444,0.0,387.1689753498168,0.0
 1.3094301838259124,1.6728075547988104,2.999167658967411,-170.9826513983022,0.008837507011619108,-0.7499999999999961,9602.884838075224,0.0,29718.74036369696,0.0
 1.3139865489585614,1.672846639054077,2.9991397050119786,-35.57321901890461,0.012254780861105796,0.7499999999999848,3297.7168930846237,0.0,2034.8310448084953,0.0
 1.328313989888904,1.6730976135815,2.9991114681123334,-6.419297421183454,0.02300036155886274,0.7499999999999964,140.77602824413836,0.0,180.76487299439384,0.0
 1.3442636124828653,1.6735589770090644,2.999082957596306,-3.536165918677531,0.03496257850433375,0.7500000000000037,33.204824312675484,0.0,66.01273123095176,0.0
 1.3605921000341652,1.6742292279647564,2.999054182791729,-2.458277858545629,0.0472089441678086,0.7499999999999958,12.70492367194482,0.0,34.27078273864874,0.0
 1.3770430072696471,1.6751068650765615,2.9990251530264325,-1.8944923908247635,0.05954712459442012,0.7500000000000042,6.170075755686521,0.0,21.0312079331315,0.0
 1.3935332185463196,1.6761903869724648,2.998995877628248,-1.5476833286037943,0.07191478305192454,0.7500000000000033,3.458179322781146,0.0,14.247523464503356,0.0
 1.4100279475132642,1.6774782922804528,2.998966365925007,-1.3126742906066282,0.084285829777133,0.7500000000000009,2.1334859140642477,0.0,10.306438390905443,0.0
 1.4265100899775438,1.6789690796285104,2.998936627244541,-1.142802104748404,0.09664743662534264,0.7499999999999967,1.4101254021733203,0.0,7.813105801111583,0.0
 1.442970245913747,1.6806612476446239,2.998906670914679,-1.0141971649160535,0.10899255357749509,0.7500000000000026,0.9817037278214417,0.0,6.135122147132206,0.0
 1.4594028074845014,1.6825532949567783,2.9988765062632554,-0.913381392489205,0.12131697475556079,0.7499999999999967,0.7117514272850264,0.0,4.95157198049203,0.0
