 0.0,1.0,3.0,0.005949976341141606,0,3.0,0.01743067303064339,0.0,0.0,0.0
 0.08933140883803253,1.0119701508429377,3.0000012430603995,0.005949976341141606,0.26799422651409766,3.0000000000000004,0.01743067303064339,0.0,0.3236482727672921,0.0
 0.1261769214456476,1.0238809226140724,3.000004958946835,0.017874962855821706,0.3785307643369429,3.000000000000001,0.017549571629753184,0.0,0.42415289947312157,0.0
 0.15434333249059756,1.0357327941768866,3.0000111277171597,0.029821827768288987,0.46302999747179274,2.999999999999999,0.017667278316884864,0.0,0.5058776004596502,0.0
 0.17800046775466108,1.047526244394862,3.00001972942923,0.04178944258942281,0.5340014032639833,2.9999999999999987,0.017783718233658357,0.0,0.5772703541504458,0.0
 0.19876579633164462,1.0592617521314818,3.000030744140899,0.053776651171108476,0.5962973889949339,3.0,0.017898818376579924,0.0,0.6418666968630128,0.0
 0.21747002016005273,1.0709397962502272,3.000044151910022,0.06578226953723525,0.6524100604801583,3.0000000000000013,0.018012500888359238,0.0,0.7015587933652865,0.0
 0.23460730960741083,1.0825608556145814,3.000059932794453,0.07780508564347545,0.7038219288222326,3.000000000000003,0.018124689278200865,0.0,0.7574989112599142,0.0
 0.2505001028250422,1.094125409088026,3.0000780668520473,0.08984385920271017,0.7515003084751266,2.999999999999993,0.018235303561721424,0.0,0.8104482511535133,0.0
 0.2653726900279661,1.1056339355340437,3.0000985341406587,0.10189732149144795,0.7961180700838982,2.9999999999999964,0.01834426364901891,0.0,0.8609387631695194,0.0
 0.2793886156794912,1.1170869138161166,3.000121314718142,0.1139641751865479,0.8381658470384735,3.0,0.018451488371724317,0.0,0.9093577739683196,0.0
 0.2926715273911747,1.1284848227977273,3.000146388642352,0.12604309421250215,0.8780145821735239,2.9999999999999916,0.018556893950820993,0.0,0.9559962033184354,0.0
 0.30531763343367446,1.1398281413423574,3.0001737359711433,0.13813272357589423,0.9159529003010232,2.9999999999999956,0.01866039546297123,0.0,1.0010778792600121,0.0
